Staten Island Rolling Sales File.  All Sales From March 2016 - February 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 3/9/2017  Co-op Sales Files as of 3/10/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4344,44, ,A5,102 MOBILE AVENUE                        ,            ,10306,1,0,1,2550,1360,1960,1,A5,"470,000",28/12/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4344,45, ,A5,100 MOBILE AVENUE                        ,            ,10306,1,0,1,2500,1360,1960,1,A5,"439,000",27/10/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4349,18, ,A5,49 BARBARA STREET                        ,            ,10306,1,0,1,3380,1600,1965,1,A5,0,17/06/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4349,54, ,A5,114 EAST BROADWAY                        ,            ,10306,1,0,1,3024,1600,1965,1,A5,0,16/06/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4358,19, ,A9,202 TYSENS LANE                          ,            ,10306,1,0,1,2750,1440,1960,1,A9,"416,000",19/10/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4359,54, ,A9,152 TYSENS LANE                          ,            ,10306,1,0,1,2453,1292,1960,1,A9,"420,000",08/11/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4361,9, ,A9,25 EAST BROADWAY                         ,            ,10306,1,0,1,2805,1920,1965,1,A9,"469,000",19/10/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4361,27, ,A5,36 PARK STREET                           ,            ,10306,1,0,1,3000,1400,1965,1,A5,"570,000",09/12/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4361,33, ,A1,30 PARK STREET                           ,            ,10306,1,0,1,4430,1536,1965,1,A1,0,21/03/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4361,35, ,A5,28 PARK STREET                           ,            ,10306,1,0,1,2970,1360,1965,1,A5,0,10/12/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4362,110, ,A2,115 PARK STREET                          ,            ,10306,1,0,1,3840,1152,1965,1,A2,"622,000",10/01/17
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4362,110, ,A2,115 PARK STREET                          ,            ,10306,1,0,1,3840,1152,1965,1,A2,"402,500",10/08/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4363,38, ,A5,108 PARK STREET                          ,            ,10306,1,0,1,2475,1156,1965,1,A5,0,29/09/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4363,61, ,A5,72 PARK STREET                           ,            ,10306,1,0,1,2625,1156,1965,1,A5,0,23/07/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4363,92, ,A5,79 EAST BROADWAY                         ,            ,10306,1,0,1,2800,1680,1965,1,A5,0,12/09/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4363,93, ,A5,81 EAST BROADWAY                         ,            ,10306,1,0,1,2800,1480,1965,1,A5,"440,000",20/12/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4363,101, ,A5,95 EAST BROADWAY                         ,            ,10306,1,0,1,2800,1480,1965,1,A5,"425,000",14/06/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4364,19, ,A5,24 EAST BROADWAY                         ,            ,10306,1,0,1,3036,2200,1960,1,A5,"475,000",09/11/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4364,38, ,A5,29 AMBER STREET                          ,            ,10306,1,0,1,3146,1600,1960,1,A5,0,14/10/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4369,17, ,A5,54 BARBARA STREET                        ,            ,10306,1,0,1,2600,1296,1960,1,A5,"416,000",22/07/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4369,49, ,A5,62 EAST BROADWAY                         ,            ,10306,1,0,1,2820,2200,1965,1,A5,0,20/06/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4369,54, ,A1,62 SHADOW LANE                           ,            ,10306,1,0,1,3815,1536,1965,1,A1,"513,500",20/10/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4369,80, ,A5,77 AMBER STREET                          ,            ,10306,1,0,1,2756,1296,1965,1,A5,"430,000",18/04/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4370,1, ,A5,83 WOLVERINE STREET                      ,            ,10306,1,0,1,2700,880,1970,1,A5,0,31/05/16
5,NEW DORP-HEIGHTS         ,01  ONE FAMILY DWELLINGS                    ,1,4371,66, ,A2,9 THOMAS STREET                          ,            ,10306,1,0,1,4000,912,1960,1,A2,"530,000",14/07/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,949,119, ,B2,66 BEACON AVENUE                         ,            ,10306,2,0,2,8025,2240,1950,1,B2,"690,000",27/01/17
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4302,75, ,B2,3062 RICHMOND ROAD                       ,            ,10306,2,0,2,3990,1600,1920,1,B2,1,15/06/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1B,4306,59, ,V0,16 OAKLEY PLACE                          ,            ,10306,2,0,2,10000,0,1915,1,B3,"731,000",09/06/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4309,92, ,B2,52 DALE AVENUE                           ,            ,10306,2,0,2,5000,2924,2005,1,B2,10,14/01/17
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4310,178, ,B2,9 EBONY STREET                           ,            ,10306,2,0,2,4640,2800,1980,1,B2,0,05/08/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4311,6, ,B9,3142 MORLEY AVENUE                       ,            ,10306,2,0,2,2880,1936,1995,1,B9,0,14/06/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4311,8, ,B9,3140 MORLEY AVENUE                       ,            ,10306,2,0,2,2985,1936,1995,1,B9,0,14/06/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4311,40, ,B2,74 EBONY STREET                          ,            ,10306,2,0,2,4000,2284,1975,1,B2,"760,000",25/10/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4311,48, ,B2,90 EBONY STREET                          ,            ,10306,2,0,2,3950,2284,1975,1,B2,0,22/11/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4357,31, ,B2,2815 AMBOY ROAD                          ,            ,10306,2,0,2,3769,1240,1965,1,B2,10,25/10/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4358,1, ,B9,49 PARK STREET                           ,            ,10306,2,0,2,2700,1460,1975,1,B9,"382,500",08/08/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4358,1, ,B9,49 PARK STREET                           ,            ,10306,2,0,2,2700,1460,1975,1,B9,"255,000",08/08/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4358,43, ,B9,45 PARK STREET                           ,            ,10306,2,0,2,2700,1460,1975,1,B9,0,08/08/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4358,43, ,B9,45 PARK STREET                           ,            ,10306,2,0,2,2700,1460,1975,1,B9,"382,500",08/08/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4370,46, ,B2,14 AMBER STREET                          ,            ,10306,2,0,2,4000,1880,1965,1,B2,"500,000",31/03/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4370,94, ,B2,59 WOLVERINE STREET                      ,            ,10306,2,0,2,4000,2200,1970,1,B2,"570,000",02/03/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4370,100, ,B2,71 WOLVERINE STREET                      ,            ,10306,2,0,2,4000,2400,1970,1,B2,"725,000",22/11/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4371,22, ,B2,74 WOLVERINE STREET                      ,            ,10306,2,0,2,4359,2392,1960,1,B2,"650,000",06/12/16
5,NEW DORP-HEIGHTS         ,02  TWO FAMILY DWELLINGS                    ,1,4394,20, ,B9,313 RIEDEL AVENUE                        ,            ,10306,2,0,2,5158,2025,1963,1,B9,0,22/07/16
5,NEW DORP-HEIGHTS         ,04  TAX CLASS 1 CONDOS                      ,1A,4312,1004, ,R3,3164B RICHMOND ROAD                      ,            ,10306,1,0,1,0,0,1987,1,R3,"255,000",22/12/16
5,NEW DORP-HEIGHTS         ,05  TAX CLASS 1 VACANT LAND                 ,1B,939,81, ,V0,FOXHOLM STREET                           ,            ,10306,0,0,0,4200,0,0,1,V0,"330,000",25/03/16
5,NEW DORP-HEIGHTS         ,05  TAX CLASS 1 VACANT LAND                 ,1B,952,204, ,V0,NEVADA AVENUE                            ,            ,10306,0,0,0,2754,0,0,1,V0,10,18/01/17
5,NEW DORP-HEIGHTS         ,05  TAX CLASS 1 VACANT LAND                 ,1B,4304,6, ,V0,HOLLY PLACE                              ,            ,0,0,0,0,5000,0,0,1,V0,"375,000",26/08/16
5,NEW DORP-HEIGHTS         ,05  TAX CLASS 1 VACANT LAND                 ,1B,4312,35, ,V0,RICHMOND ROAD                            ,            ,0,0,0,0,905,0,0,1,V0,"8,500",12/08/16
5,NEW DORP-HEIGHTS         ,05  TAX CLASS 1 VACANT LAND                 ,1B,4335,135, ,V0,AMBOY ROAD                               ,            ,0,0,0,0,6275,0,0,1,V0,0,15/09/16
5,NEW DORP-HEIGHTS         ,05  TAX CLASS 1 VACANT LAND                 ,1B,4335,135, ,V0,AMBOY ROAD                               ,            ,0,0,0,0,6275,0,0,1,V0,"315,000",15/09/16
5,NEW DORP-HEIGHTS         ,06  TAX CLASS 1 - OTHER                     ,1,4302,77, ,G0,RICHMOND ROAD                            ,            ,0,1,0,1,4788,0,1959,1,G0,"500,000",08/11/16
5,NEW DORP-HEIGHTS         ,21  OFFICE BUILDINGS                        ,4,947,1, ,O5,2487 RICHMOND ROAD                       ,            ,10306,0,4,4,11300,6500,2005,4,O5,"1,600,000",31/01/17
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,1990,60, ,A5,58 LATOURETTE LANE                       ,            ,10314,1,0,1,3747,1573,1997,1,A5,"525,000",01/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,1990,67, ,A5,53 LATOURETTE LANE                       ,            ,10314,1,0,1,3167,1333,1997,1,A5,0,17/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,1991,41, ,A5,130 ASHWORTH AVENUE                      ,            ,10314,1,0,1,2625,1800,2004,1,A5,"520,500",17/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,1992,80, ,A5,104 LOVELL AVENUE                        ,            ,10314,1,0,1,1882,1720,2008,1,A5,0,13/09/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,116, ,A5,124 SWEETGUM LANE                        ,            ,10314,1,0,1,2166,2114,2014,1,A5,"450,000",27/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,116, ,A5,124 SWEETGUM LANE                        ,            ,10314,1,0,1,2166,2114,2014,1,A5,"399,000",01/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,117, ,A5,128 SWEETGUM LANE                        ,            ,10314,1,0,1,3420,2114,2014,1,A5,0,13/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,125, ,A5,39 MONARCH COURT                         ,            ,10314,1,0,1,2195,1925,2014,1,A5,"535,000",05/12/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2000,144, ,A5,33 PERSIMMON LANE                        ,            ,10314,1,0,1,2005,1550,2014,1,A5,"533,000",31/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2003,17, ,A1,20 KEATING PLACE                         ,            ,10314,1,0,1,6000,1900,1950,1,A1,0,23/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2005,101, ,A5,32 SLAYTON AVENUE                        ,            ,10314,1,0,1,1872,2020,1988,1,A5,"450,000",31/10/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,259, ,A5,36 CARPENTER AVENUE                      ,            ,10314,1,0,1,3348,864,1970,1,A5,"435,000",18/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,292, ,A5,1193 ROCKLAND AVENUE                     ,            ,10314,1,0,1,3255,1300,1970,1,A5,0,06/09/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,450, ,A1,55 SHEPARD AVENUE                        ,            ,10314,1,0,1,4300,2322,1975,1,A1,0,22/10/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2015,578, ,A1,48 SHEPARD AVENUE                        ,            ,10314,1,0,1,5050,2512,1970,1,A1,"491,000",29/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2100,292, ,A5,75G FREEDOM AVENUE                       ,            ,10314,1,0,1,1332,1424,1983,1,A5,"250,000",13/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2100,501, ,A5,2042 RICHMOND AVENUE                     ,            ,10314,1,0,1,2040,2028,1997,1,A5,"355,000",08/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2100,520, ,A5,91 FREEDOM AVENUE                        ,            ,10314,1,0,1,2016,2028,1990,1,A5,"455,000",14/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2100,522, ,A5,95 FREEDOM AVENUE                        ,            ,10314,1,0,1,2016,2028,1996,1,A5,"460,000",27/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2101,12, ,A2,215 FREEDOM AVENUE                       ,            ,10314,1,0,1,3895,2196,1970,1,A1,"495,000",26/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2101,40, ,A1,52 DRAPER PLACE                          ,            ,10314,1,0,1,4080,2196,1970,1,A1,"499,500",22/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2102,26, ,A5,159 FREEDOM AVENUE                       ,            ,10314,1,0,1,2375,1548,1985,1,A5,0,17/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2102,141, ,A1,14 DRAPER PLACE                          ,            ,10314,1,0,1,3828,1889,1970,1,A1,"505,986",20/12/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2107,4, ,A5,7 BLEEKER PLACE                          ,            ,10314,1,0,1,2464,1296,1970,1,A5,0,18/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,22, ,A5,129 MULBERRY AVENUE                      ,            ,10314,1,0,1,2923,1804,1980,1,A5,"370,000",28/12/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,22, ,A5,129 MULBERRY AVENUE                      ,            ,10314,1,0,1,2923,1804,1980,1,A1,0,17/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,45, ,A5,72 SLEEPY HOLLOW ROAD                    ,            ,10314,1,0,1,2232,1080,1980,1,A5,"475,000",29/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,186, ,A1,76 SIGNS ROAD                            ,            ,10314,1,0,1,6100,2476,1965,1,A1,0,27/09/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,203, ,A1,36 TODDY AVENUE                          ,            ,10314,1,0,1,4500,2476,1965,1,A1,"680,000",25/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2110,249, ,A1,33 CARREAU AVENUE                        ,            ,10314,1,0,1,4500,2476,1965,1,A1,0,11/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2111,30, ,A5,78 MULBERRY CIRCLE                       ,            ,10314,1,0,1,2619,1288,1975,1,A5,"360,000",22/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2111,32, ,A5,74 MULBERRY CIRCLE                       ,            ,10314,1,0,1,2863,1288,1975,1,A5,"440,000",18/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2113,20, ,A1,111 GARY PLACE                           ,            ,10314,1,0,1,4320,2248,1965,1,A1,"685,000",21/10/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2116,1, ,A1,160 ROCKVILLE AVENUE                     ,            ,10314,1,0,1,4902,2404,1970,1,A1,"670,000",24/01/17
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2116,60, ,A5,36 BOWLING GREEN PLACE                   ,            ,10314,1,0,1,2794,1550,1975,1,A5,"465,000",26/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2118,83, ,A5,12 MULBERRY AVENUE                       ,            ,10314,1,0,1,2500,1232,1970,1,A5,0,31/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2118,86, ,A5,20 MULBERRY AVENUE                       ,            ,10314,1,0,1,2200,1232,1970,1,A5,"395,000",21/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2118,135, ,A5,106 MULBERRY AVENUE                      ,            ,10314,1,0,1,2400,1246,1980,1,A5,"495,000",29/07/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2360,134, ,A5,1216 ROCKLAND AVENUE                     ,            ,10314,1,0,1,4035,2418,2009,1,A5,0,10/09/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2360,220, ,A5,5 FERNDALE AVENUE                        ,            ,10314,1,0,1,1312,756,1987,1,A5,"225,000",07/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2369,27, ,A5,478 TRAVIS AVENUE                        ,            ,10314,1,0,1,2678,2442,1985,1,A5,0,10/01/17
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,145, ,A2,1336 FOREST HILL ROAD                    ,            ,10314,1,0,1,19246,1412,1960,1,A2,"735,000",15/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,225, ,A5,32 BOGOTA STREET                         ,            ,10314,1,0,1,3203,1772,2012,1,A5,"650,000",28/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,361, ,A5,79 BOGOTA STREET                         ,            ,10314,1,0,1,2800,1800,1981,1,A5,0,29/12/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,368, ,A5,61 BOGOTA STREET                         ,            ,10314,1,0,1,1260,1200,1993,1,A5,"385,000",23/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,370, ,A5,57 BOGOTA STREET                         ,            ,10314,1,0,1,1980,1160,1993,1,A5,"400,000",23/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2370,376, ,A5,43 BOGOTA STREET                         ,            ,10314,1,0,1,2850,1160,1993,1,A5,0,09/12/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2371,99, ,A5,84 BOGOTA STREET                         ,            ,10314,1,0,1,2520,1600,1981,1,A5,"499,900",07/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2371,204, ,A5,60 LEWISTON STREET                       ,            ,10314,1,0,1,3225,1432,1982,1,A5,0,25/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,43, ,A5,34 KELLY BOULEVARD                       ,            ,10314,1,0,1,2500,1400,1993,1,A5,"480,000",14/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,210, ,A5,334 TRAVIS AVENUE                        ,            ,10314,1,0,1,3552,1331,1980,1,A5,0,10/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2372,285, ,A5,1030 ROCKLAND AVENUE                     ,            ,10314,1,0,1,1978,2000,1987,1,A5,"390,000",22/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2373,17, ,A5,35 BRAISTED AVENUE                       ,            ,10314,1,0,1,2500,1410,1980,1,A5,"610,000",19/01/17
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2373,18, ,A5,41 BRAISTED AVENUE                       ,            ,10314,1,0,1,2700,2581,1985,1,A5,"543,000",08/09/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2375,152, ,A5,21 KELLY BOULEVARD                       ,            ,10314,1,0,1,2200,1300,1993,1,A5,"450,000",13/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2375,154, ,A5,17 KELLY BOULEVARD                       ,            ,10314,1,0,1,2267,1300,1993,1,A5,"500,000",29/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2375,156, ,A5,11 KELLY BOULEVARD                       ,            ,10314,1,0,1,2200,1300,1993,1,A5,0,10/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,7, ,A5,189 KEATING PLACE                        ,            ,10314,1,0,1,2860,2500,1983,1,A5,"561,000",01/07/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,25, ,A5,153 KEATING PLACE                        ,            ,10314,1,0,1,2750,1825,1983,1,A5,"590,000",07/10/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,63, ,A5,1130 ROCKLAND AVENUE                     ,            ,10314,1,0,1,2523,3080,1984,1,A5,1,19/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,82, ,A5,1092 ROCKLAND AVENUE                     ,            ,10314,1,0,1,2580,3080,1984,1,A5,"500,000",28/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,124, ,A5,241 MONAHAN AVENUE                       ,            ,10314,1,0,1,2552,1452,1980,1,A5,"455,000",18/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,135, ,A5,273 MONAHAN AVENUE                       ,            ,10314,1,0,1,2580,1452,1980,1,A5,"450,000",12/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,201, ,A5,493 TRAVIS AVENUE                        ,            ,10314,1,0,1,2574,2364,1984,1,A5,"365,000",23/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2376,201, ,A5,493 TRAVIS AVENUE                        ,            ,10314,1,0,1,2574,2364,1984,1,A5,0,23/05/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2377,36, ,A5,215 BRAISTED AVENUE                      ,            ,10314,1,0,1,2350,1312,1980,1,A5,"499,000",25/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2378,51, ,A5,214 BRAISTED AVENUE                      ,            ,10314,1,0,1,2400,1344,1980,1,A5,"455,000",16/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2378,89, ,A5,51 DENKER PLACE                          ,            ,10314,1,0,1,2400,1796,1985,1,A5,0,14/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2378,92, ,A5,57 DENKER PLACE                          ,            ,10314,1,0,1,2500,1796,1985,1,A5,"468,000",05/01/17
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,6, ,A5,381 TRAVIS AVENUE                        ,            ,10314,1,0,1,2280,1376,1975,1,A5,"540,000",13/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,14, ,A5,395 TRAVIS AVENUE                        ,            ,10314,1,0,1,2280,1376,1975,1,A5,"489,000",29/12/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,27, ,A5,421 TRAVIS AVENUE                        ,            ,10314,1,0,1,2280,1376,1975,1,A5,"518,000",22/11/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,68, ,A5,186 MC VEIGH AVENUE                      ,            ,10314,1,0,1,2280,1056,1975,1,A5,"510,000",28/10/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,80, ,A5,156 MC VEIGH AVENUE                      ,            ,10314,1,0,1,2272,1056,1975,1,A5,"480,000",25/03/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,89, ,A5,77 DENKER PLACE                          ,            ,10314,1,0,1,2483,1568,1975,1,A5,"462,000",01/06/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,92, ,A5,83 DENKER PLACE                          ,            ,10314,1,0,1,2277,1568,1975,1,A5,0,27/08/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2379,93, ,A5,85 DENKER PLACE                          ,            ,10314,1,0,1,2277,1568,1975,1,A5,"436,000",21/04/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2381,32, ,A1,798 KLONDIKE AVENUE                      ,            ,10314,1,0,1,4200,2016,1970,1,A1,0,19/07/16
5,NEW SPRINGVILLE          ,01  ONE FAMILY DWELLINGS                    ,1,2383,8, ,A5,82 STEPHEN LOOP                          ,            ,10314,1,0,1,3145,2142,1996,1,A5,"527,000",06/04/16
