Bronx Rolling Sales File.  All Sales From March 2016 - February 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 3/9/2017  Co-op Sales Files as of 3/10/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2761,162, ,C0,916 BRYANT AVENUE                        ,            ,10474,3,0,3,2000,3150,1901,1,C0,0,07/03/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2762,59, ,C0,855 FAILE ST                             ,            ,10474,3,0,3,2500,3842,1930,1,C0,280000,14/07/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2762,59, ,C0,855 FAILE STREET                         ,            ,10474,3,0,3,2500,3842,1930,1,C0,0,05/07/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2762,169, ,C0,829 LONGFELLOW                           ,            ,10474,3,0,3,1963,1606,2000,1,C0,330000,16/12/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2763,240, ,C0,727 BRYANT AVENUE                        ,            ,10474,3,0,3,1826,1768,1925,1,C0,390000,11/07/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,210, ,C0,657 MANIDA STREET                        ,            ,10474,3,0,3,2500,2128,1910,1,C0,400000,07/10/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,298, ,C0,636 MANIDA STREET                        ,            ,10474,3,0,3,2908,4920,1925,1,C0,0,25/10/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,298, ,C0,636 MANIDA STREET                        ,            ,10474,3,0,3,2908,4920,1925,1,C0,188000,21/09/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,330, ,C0,631 COSTER STREET                        ,            ,10474,3,0,3,2022,3154,2007,1,C0,330500,17/03/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,332, ,C0,635 COSTER STREET                        ,            ,10474,3,0,3,2022,3154,2007,1,C0,323500,22/11/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,335, ,C0,641 COSTER ST                            ,            ,10474,3,0,3,2022,3154,2007,1,C0,0,01/06/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2765,356, ,C0,631B BARRETTO STREET                     ,            ,10474,3,0,3,2083,3253,2004,1,C0,470000,29/11/16
2,HUNTS POINT              ,03  THREE FAMILY DWELLINGS                  ,1,2766,47, ,C0,624 COSTER                               ,            ,10474,3,0,3,2000,2138,1910,1,C0,380250,20/10/16
2,HUNTS POINT              ,05  TAX CLASS 1 VACANT LAND                 ,1B,2765,336, ,V0,COSTER STREET                            ,            ,0,0,0,0,3703,0,0,1,V0,12500,22/09/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2,2740,4, ,C7,889 HUNTS POINT AVENUE                   ,            ,10474,23,2,25,6100,22070,1925,2,C7,0,14/04/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2,2740,7, ,C7,887 HUNTS POINT AVENUE                   ,            ,10474,23,2,25,6100,22120,1925,2,C7,0,14/04/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2,2761,83, ,C7,916 FAILE STREET                         ,            ,10474,59,2,61,13115,57840,1926,2,C7,8700000,19/10/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2A,2762,84, ,C3,828 FAILE STREET                         ,            ,10474,4,0,4,2908,3600,1930,2,C3,0,30/08/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2A,2762,84, ,C3,828 FAILE STREET                         ,            ,10474,4,0,4,2908,3600,1930,2,C3,375000,30/08/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2A,2762,91, ,C3,850 FAILE ST                             ,            ,10474,4,0,4,2892,3200,1931,2,C3,715000,22/07/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2,2763,150, ,C7,741 HUNTS POINT AVENUE                   ,            ,10474,56,2,58,12500,49700,1927,2,C7,8581745,01/03/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2,2763,220, ,C7,769 BRYANT AVENUE                        ,            ,10474,45,2,47,9500,42900,1926,2,C7,6940842,01/03/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2A,2765,150, ,C2,643 BARRETTO STREET                      ,            ,10474,6,0,6,2500,3528,1930,2,C2,390000,16/05/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2,2765,290, ,C7,620 MANIDA STREET                        ,            ,10474,9,5,14,4500,9936,1920,2,C7,2344186,01/03/16
2,HUNTS POINT              ,07  RENTALS - WALKUP APARTMENTS             ,2A,2772,79, ,C3,452 COSTER STREET                        ,            ,10474,4,0,4,1900,2525,1914,2,C3,0,31/08/16
2,HUNTS POINT              ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2765,78, ,D7,1202 SPOFFORD AVENUE                     ,            ,10474,60,1,61,10000,48600,1930,2,D7,8377801,01/03/16
2,HUNTS POINT              ,09  COOPS - WALKUP APARTMENTS               ,2,2765,140, ,C6,"1230 SPOFFORD AVENUE, 5J                 ",            ,10474,0,0,0,0,0,1928,2,C6,55000,13/04/16
2,HUNTS POINT              ,22  STORE BUILDINGS                         ,4,2763,106, ,K1,1263 SPOFFORD AVENUE                     ,            ,10474,0,1,1,2500,1750,1930,4,K1,600000,13/01/17
2,HUNTS POINT              ,27  FACTORIES                               ,4,2606,30, ,F9,1110 OAK POINT AVENUE                    ,            ,10474,0,1,1,280000,67000,1993,4,F9,0,11/04/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2606,30, ,F9,1110 OAK POINT AVENUE                    ,            ,10474,0,1,1,280000,67000,1993,4,F9,24000000,11/04/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2736,82, ,F4,1173 LEGGETT AVENUE                      ,            ,10474,0,1,1,10017,10000,1940,4,F4,0,29/12/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2736,84, ,F5,1175 LEGGETT AVENUE                      ,            ,10474,0,1,1,10017,10000,1920,4,F5,0,29/12/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2736,86, ,F1,N/A GRINNELL PLACE                       ,            ,10474,0,1,1,30550,6150,1925,4,F1,0,29/12/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2736,138, ,F1,1190 EAST 156 STREET                     ,            ,10474,0,1,1,20033,10000,1955,4,F1,0,29/12/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2736,202, ,F5,1156 WORTHEN STREET                      ,            ,10474,0,1,1,13101,12345,1920,4,F9,2350000,01/04/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2736,202, ,F5,1160 WORTHEN STREET                      ,            ,10474,0,1,1,13101,12345,1920,4,F9,0,15/03/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2762,309, ,F9,810 EDGEWATER ROAD                       ,            ,10474,0,1,1,10861,12354,1925,4,F9,2100000,16/12/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2768,299, ,F4,533 COSTER STREET                        ,            ,10474,0,1,1,10000,13000,1963,4,F4,1700000,30/11/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2771,121, ,F5,448 TIFFANY STREET                       ,            ,10474,0,1,1,26400,32650,1931,4,F5,0,22/11/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2771,121, ,F5,448 TIFFANY STREET                       ,            ,10474,0,1,1,26400,32650,1931,4,F5,0,22/11/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2771,121, ,F5,448 TIFFANY STREET                       ,            ,10474,0,1,1,26400,32650,1931,4,F5,7000000,11/07/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2771,130, ,F5,437 CASANOVA STREET                      ,            ,10474,0,1,1,25000,15000,1931,4,F5,0,22/11/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2771,130, ,F5,437 CASANOVA STREET                      ,            ,10474,0,1,1,25000,15000,1931,4,F5,0,22/11/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2771,130, ,F5,437 CASANOVA STREET                      ,            ,10474,0,1,1,25000,15000,1931,4,F5,0,11/07/16
2,HUNTS POINT              ,27  FACTORIES                               ,4,2772,35, ,F4,420 MANIDA STREET                        ,            ,10474,0,1,1,5000,5000,1931,4,F4,0,31/08/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2737,130, ,G2,709 TIFFANY STREET                       ,            ,10474,0,1,1,3090,2794,1905,4,G2,583000,20/04/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2759,42, ,G3,1360 BRUCKNER BOULEVARD                  ,            ,10474,0,3,3,14350,10000,2003,4,G3,0,18/03/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2764,95, ,G7,1383 SPOFFORD                            ,            ,10474,0,1,1,22000,0,1939,4,G7,0,26/04/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2765,67, ,G9,621 TIFFANY STREET                       ,            ,10474,0,1,1,7500,980,1925,4,G9,975000,23/03/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2766,31, ,G7,1281 RANDALL AVENUE                      ,            ,10474,0,1,1,29000,0,1983,4,G7,0,31/08/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2766,168, ,G2,674 HUNTS POINT AVE                      ,            ,10474,0,2,2,4801,4800,1931,4,G2,0,11/11/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2769,196, ,G1,559 DRAKE STREET                         ,            ,10474,0,1,1,9045,2175,1967,4,G1,500000,15/04/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2772,31, ,G7,MANIDA STREET                            ,            ,10474,0,0,0,10000,0,0,4,G7,0,31/08/16
2,HUNTS POINT              ,29  COMMERCIAL GARAGES                      ,4,2772,77, ,G7,450 COSTER STREET                        ,            ,10474,0,0,0,5000,0,0,4,G7,0,31/08/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2736,11, ,E1,720 GARRISON AVENUE                      ,            ,10474,0,1,1,25255,17673,1950,4,E1,3000000,26/09/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2736,130, ,E9,1164 EAST 156TH ST                       ,            ,10474,0,2,2,20034,10000,1953,4,E9,0,31/08/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2736,149, ,E9,1173 GRINNELL PLACE                      ,            ,10474,0,1,1,5162,5162,1948,4,E9,0,29/12/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2736,151, ,E9,1165 GRINNELL PLACE                      ,            ,10474,0,1,1,5021,5021,1948,4,E9,0,29/12/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2768,346, ,E1,531 FAILE ST                             ,            ,10474,0,2,2,20000,5000,1989,4,E1,0,31/08/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2772,54, ,E1,429 FAILE ST                             ,            ,10474,0,1,1,5000,5000,1960,4,E1,0,31/08/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2772,56, ,E1,421 FAILE ST                             ,            ,10474,0,1,1,2500,2500,1962,4,E1,0,31/08/16
2,HUNTS POINT              ,30  WAREHOUSES                              ,4,2772,57, ,E9,413 FAILE STREET                         ,            ,10474,0,1,1,5000,1750,1961,4,E9,381843,22/04/16
2,HUNTS POINT              ,31  COMMERCIAL VACANT LAND                  ,4,2764,86, ,V1,HALLECK STREET                           ,            ,0,0,0,0,22500,0,0,4,V1,0,10/10/16
2,HUNTS POINT              ,31  COMMERCIAL VACANT LAND                  ,4,2765,168, ,V1,1225 RANDALL AVENUE                      ,            ,10474,0,0,0,19783,0,0,4,V1,3575000,01/11/16
2,HUNTS POINT              ,31  COMMERCIAL VACANT LAND                  ,4,2765,168, ,V1,1225 RANDALL AVENUE                      ,            ,10474,0,0,0,19783,0,0,4,V1,0,08/08/16
2,HUNTS POINT              ,31  COMMERCIAL VACANT LAND                  ,4,2774,280, ,V1,1243 VIELE AVENUE                        ,            ,0,0,0,0,4975,0,0,4,V1,0,15/04/16
2,HUNTS POINT              ,31  COMMERCIAL VACANT LAND                  ,4,2777,177, ,V1,1261 RYAWA AVENUE                        ,            ,10474,0,0,0,10000,0,0,4,V1,1425000,28/12/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2771,74, ,Z9,TIFFANY STREET                           ,            ,0,0,0,0,186000,0,0,4,Z9,0,11/04/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2771,74, ,Z9,N/A TIFFANY STREET                       ,            ,10474,0,0,0,186000,0,0,4,Z9,0,11/04/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2771,212, ,Z9,429 MANIDA STREET                        ,            ,10474,0,0,0,7500,375,1943,4,Z9,0,31/08/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2772,9, ,Z9,424 MANIDA STREET                        ,            ,10474,0,0,0,21400,0,1948,4,Z9,0,31/08/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2772,13, ,Z9,443 COSTER STREET                        ,            ,10474,0,1,1,5000,156,1942,4,Z9,0,31/08/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2772,17, ,Z9,417 COSTER STREET                        ,            ,10474,0,1,1,3000,360,1955,4,Z9,0,31/08/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2772,19, ,Z9,411 COSTER STREET                        ,            ,10474,0,0,0,5000,600,1955,4,Z9,0,31/08/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2772,20, ,Z9,1271 EAST BAY AVE                        ,            ,10474,0,1,1,11300,300,1936,4,Z9,0,22/06/16
2,HUNTS POINT              ,41  TAX CLASS 4 - OTHER                     ,4,2772,59, ,Z9,411 FAILE STREET                         ,            ,10474,0,1,1,5000,728,1931,4,Z9,0,22/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3199,14, ,A9,2410 GRAND AVENUE                        ,            ,10468,1,0,1,1353,1710,1901,1,A9,350000,21/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3204,32, ,A1,2563 DAVIDSON AVENUE                     ,            ,10468,1,0,1,5000,2848,1901,1,A1,545000,26/05/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3215,44, ,A1,2621 GRAND AVE                           ,            ,10468,1,0,1,5300,2164,1901,1,A1,592500,16/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3217,41, ,A1,2227 UNIVERSITY AVENUE                   ,            ,10453,1,0,1,2500,1503,1920,1,A1,242000,27/10/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3218,92, ,A1,2308 ANDREWS AVENUE NORTH                ,            ,10468,1,0,1,2800,2837,1901,1,A1,30000,12/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3218,92, ,A1,2308 ANDREWS AVENUE NORTH                ,            ,10468,1,0,1,2800,2837,1901,1,A1,23500,08/03/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3219,222, ,A1,131 FATHER ZEISER PL                     ,            ,10468,1,0,1,2565,1615,1910,1,A1,0,12/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3219,222, ,A1,131 FATHER ZEISER PLACE                  ,            ,10468,1,0,1,2565,1615,1910,1,A1,0,12/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3233,101, ,A5,2079 CEDAR AVENUE                        ,            ,10468,1,0,1,2288,1530,1901,1,A5,390000,02/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3237,91, ,A1,2662 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,4132,3510,1901,1,A1,250000,15/08/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3239,89, ,A1,2685 HEATH AVENUE                        ,            ,10463,1,0,1,2500,2109,1901,1,A1,599000,12/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3239,93, ,A1,2675 HEATH AVENUE                        ,            ,10463,1,0,1,2500,2613,1901,1,A1,404714,24/10/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3240,62, ,A1,2667 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,3034,1252,1901,1,A1,0,25/08/16
2,KINGSBRIDGE HTS/UNIV HTS ,01  ONE FAMILY DWELLINGS                    ,1,3240,62, ,A1,2667 KINGSBRIDGE TERRACE                 ,            ,10463,1,0,1,3034,1252,1901,1,A1,540000,15/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3194,6, ,S2,2112 GRAND AVENUE                        ,            ,10453,2,1,3,2198,3900,1930,1,S2,415000,11/03/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3195,45, ,B1,16 CLINTON PLACE                         ,            ,10453,2,0,2,2500,2478,1920,1,B1,0,18/03/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3198,23, ,B9,36 WEST 184TH STREET                     ,            ,10468,2,0,2,1320,1926,1901,1,B9,240000,21/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3198,143, ,B3,14 WEST 184 STREET                       ,            ,10468,2,0,2,1478,2268,1901,1,B3,189875,17/06/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3199,75, ,B3,2424 DAVIDSON AVENUE                     ,            ,10468,2,0,2,2563,1100,1899,1,B3,0,09/11/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3199,129, ,B2,13 WEST 184TH STREET                     ,            ,10468,2,0,2,1617,1920,1901,1,B2,380000,14/06/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3199,131, ,B3,17 WEST 184TH STREET                     ,            ,10468,2,0,2,1293,1920,1901,1,B3,367500,09/08/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3206,65, ,B2,2109 GRAND AVENUE                        ,            ,10453,2,0,2,2000,2340,1990,1,B2,10,21/05/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3206,140, ,B1,2126 HARRISON AVENUE                     ,            ,10453,2,0,2,2000,2100,1993,1,B1,0,15/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3206,143, ,B1,2132 HARRISON AVENUE                     ,            ,10453,2,0,2,4037,2100,1993,1,B1,520000,24/06/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3206,143, ,B1,2132 HARRISON AVENUE                     ,            ,10453,2,0,2,4037,2100,1993,1,B1,220000,10/03/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3208,7, ,B3,2216 AQUEDUCT AVENUE EAST                ,            ,10453,2,0,2,2660,1858,1901,1,B3,405000,20/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3210,77, ,B1,2104 AQUEDUCT AVENUE EAST                ,            ,10453,2,0,2,1716,2100,1993,1,B1,500,08/08/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3215,40, ,B1,2629 GRAND AVE                           ,            ,10468,2,0,2,5300,3498,1901,1,B1,510000,23/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3219,112, ,B3,2515 DEVOE TERRACE                       ,            ,10468,2,0,2,2973,1973,1910,1,B3,0,27/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3225,62, ,B2,2262 SEDGWICK AVENUE                     ,            ,10468,2,0,2,9759,4139,1920,1,B2,0,08/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3225,87, ,B9,2255 LORING PLACE NORTH                  ,            ,10468,2,0,2,2153,3678,1901,1,B9,310000,17/05/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3228,132, ,B1,1950 OSBORNE PLACE                       ,            ,10453,2,0,2,1795,2130,2005,1,B1,417375,20/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3230,106, ,B1,1968 CEDAR AVENUE                        ,            ,10453,2,0,2,2600,3542,1910,1,B1,660000,09/01/17
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3230,106, ,B1,1968 CEDAR AVENUE                        ,            ,10453,2,0,2,2600,3542,1910,1,B1,360000,07/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3230,109, ,B1,1962 CEDAR AVE                           ,            ,10453,2,0,2,2160,2680,2002,1,B1,490000,12/10/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3230,110, ,B1,1960 CEDAR AVENUE                        ,            ,10453,2,0,2,2180,2680,2002,1,B1,470000,16/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3234,1, ,B1,2240 CEDAR AVENUE                        ,            ,10468,2,0,2,2500,4032,1910,1,B1,0,14/11/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3239,29, ,B1,2678 BAILEY AVENUE                       ,            ,10463,2,0,2,2500,2200,1901,1,B1,380000,29/11/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3239,88, ,B3,2687 HEATH AVENUE                        ,            ,10463,2,0,2,2500,2109,1901,1,B3,295000,15/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3239,126, ,B1,237 WEST 193 STREET                      ,            ,10463,2,0,2,980,2399,2007,1,B1,580000,26/01/17
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3239,126, ,B1,237 WEST 193 STREET                      ,            ,10463,2,0,2,980,2399,2007,1,B1,376194,28/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,02  TWO FAMILY DWELLINGS                    ,1,3240,17, ,B1,2690 HEATH AVENUE                        ,            ,10463,2,0,2,3075,2688,1930,1,B1,0,29/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3194,9, ,C0,2118 GRAND AVENUE                        ,            ,10453,3,0,3,2198,3676,1910,1,C0,1000,28/03/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3196,91, ,C0,11 BUCHANAN PLACE                        ,            ,10453,3,0,3,2500,1845,1920,1,C0,100,10/10/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3198,40, ,C0,32 NORTH STREET                          ,            ,10468,3,0,3,2500,3819,1899,1,C0,145000,21/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3208,33, ,C0,2256 AQUEDUCT AVENUE                     ,            ,10453,3,0,3,2817,2905,1901,1,C0,0,08/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3218,72, ,C0,2279 UNIVERSITY AVENUE                   ,            ,10468,3,0,3,5000,3925,1910,1,C0,730000,22/08/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3219,199, ,C0,2477 UNIVERSITY AVENUE                   ,            ,10468,3,0,3,2500,4240,1901,1,C0,567500,16/12/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3224,26, ,C0,110 WEST 183 STREET                      ,            ,10453,3,0,3,5609,4271,1901,1,C0,345000,02/02/17
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3225,149, ,C0,2286 SEDGWICK AVENUE                     ,            ,10468,3,0,3,2377,3870,2005,1,C0,0,04/11/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3228,18, ,C0,1910 OSBOURNE PLACE                      ,            ,10453,3,0,3,2002,3473,1910,1,C0,175500,30/09/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3228,18, ,C0,1910 OSBORNE PL;                         ,            ,10453,3,0,3,2002,3473,1910,1,C0,0,02/05/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3228,111, ,C0,1915 LORING PLACE SOUTH                  ,            ,10453,3,0,3,2618,3136,1910,1,C0,0,29/08/16
2,KINGSBRIDGE HTS/UNIV HTS ,03  THREE FAMILY DWELLINGS                  ,1,3234,22, ,C0,2241 HAMPDEN PLACE                       ,            ,10468,3,0,3,2036,3120,1910,1,C0,500000,29/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,05  TAX CLASS 1 VACANT LAND                 ,1B,3211,118, ,V0,UNIVERSITY AVENUE                        ,            ,0,0,0,0,18142,0,0,1,V0,0,23/11/16
2,KINGSBRIDGE HTS/UNIV HTS ,07  RENTALS - WALKUP APARTMENTS             ,2,3196,56, ,C7,2264 GRAND AVENUE                        ,            ,10468,26,5,31,5000,27000,1924,2,C7,5672536,06/04/16
2,KINGSBRIDGE HTS/UNIV HTS ,07  RENTALS - WALKUP APARTMENTS             ,2,3198,34, ,C1,2353 DAVIDSON AVENUE                     ,            ,10468,11,0,11,3900,11740,1912,2,C1,0,06/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,07  RENTALS - WALKUP APARTMENTS             ,2,3198,36, ,C1,2349 DAVIDSON AVENUE                     ,            ,10468,11,0,11,3900,11740,1912,2,C1,2000000,06/07/16
2,KINGSBRIDGE HTS/UNIV HTS ,07  RENTALS - WALKUP APARTMENTS             ,2,3199,31, ,C1,2419 DAVIDSON AVENUE                     ,            ,10468,33,0,33,6820,26500,1922,2,C1,4283844,06/04/16
